CONTRATO_CONT;CONTRATO_TRABAJO;MESES_TRABAJO;HORAS_SEMANA_TRAB;TRABAJO_LUGAR;FONDO;INGRESOS_LABORALES;ACTIVIDAD_DEDICA;OFICIO_C8;ID;URB_RURAL;DEPARTAMENTO;SEXO;AÑOS_CUMPLIDOS;AÑO_NACIMIENTO;CULTURA;Código C.I.U.O.;Nombre Denominación;Descripción Ocupación;EDAD;VALOR_HORA
36;4;12;30;6;2;200000.0;38;9611;137343651;1;88;F;32;1990.0;6;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;32.0;1536.1
12;4;12;30;6;2;100000.0;38;9611;127343673;1;88;F;33;1989.0;5;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;33.0;768.0
60;1;12;48;5;1;11000000.0;38;9611;127343699;1;91;M;22;2000.0;6;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;22.0;52803.4
5;1;12;48;7;2;700000.0;38;9611;117343755;1;94;M;44;1978.0;1;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;44.0;3360.2
120;1;12;48;4;1;1160000.0;38;9611;127344162;1;19;F;52;1970.0;6;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;52.0;5568.4
136;1;12;48;7;1;1160000.0;17;9611;157344169;1;20;M;7;2015.0;6;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;7.0;5568.4
7;4;12;36;6;2;400000.0;38;9611;117344236;1;27;F;39;1983.0;5;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;39.0;2560.2
24;4;12;30;6;2;2900000.0;38;9611;147344323;1;44;F;14;2009.0;6;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;13.0;22273.4
120;4;12;48;6;2;150000.0;38;9611;167344359;1;44;M;8;2014.0;1;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;8.0;720.0
136;4;12;48;6;2;500000.0;38;9611;127344361;1;44;F;37;1985.0;6;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;37.0;2400.2
240;4;12;30;2;2;500000.0;81;9611;117344402;1;44;M;65;1957.0;6;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;65.0;3840.2
12;4;12;20;6;2;100000.0;38;9611;127344464;1;52;F;70;1952.0;5;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;70.0;1152.1
36;4;12;42;6;2;800000.0;38;9611;117344536;1;63;F;22;2000.0;6;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;22.0;4388.9
48;4;12;7;2;2;150000.0;38;9611;127344628;1;68;F;60;1962.0;6;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;60.0;4937.5
36;4;12;20;6;2;80000.0;38;9611;127344689;1;76;F;34;1989.0;6;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;33.0;921.7
120;4;12;30;6;2;250000.0;38;9611;117344870;1;70;M;36;1986.0;6;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;36.0;1920.1
96;4;12;56;6;2;550000.0;38;9611;147344961;2;18;F;9;2014.0;6;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;8.0;2263.0
4;1;8;30;6;2;200000.0;38;9611;117345110;1;5;F;68;1955.0;6;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;67.0;1536.1
600;4;12;25;6;2;300000.0;38;9611;137345169;1;5;F;19;2003.0;6;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;19.0;2765.0
36;4;12;50;6;2;1300000.0;38;9611;137345198;1;8;F;44;1978.0;6;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;44.0;5990.8
12;4;12;50;6;2;1000000.0;38;9611;127345199;1;8;F;44;1978.0;6;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;44.0;4608.3
240;4;12;48;6;2;200000.0;38;9611;117345359;1;13;M;52;1970.0;6;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;52.0;960.1
1;8;12;72;6;2;1200000.0;38;9611;157345360;1;13;F;19;2003.0;6;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;19.0;3840.2
240;4;12;50;6;2;100000.0;46;9611;167345620;1;20;M;11;2011.0;6;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;11.0;460.8
2;4;2;48;6;2;700000.0;38;9611;117345677;1;27;F;63;1959.0;5;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;63.0;3360.2
168;4;12;72;6;2;300000.0;38;9611;147345682;1;27;F;36;1986.0;5;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;36.0;960.1
60;4;12;48;6;2;250000.0;38;9611;137345746;1;41;F;7;2015.0;6;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;7.0;1200.1
24;4;12;40;6;2;480000.0;38;9611;117345814;1;47;M;34;1988.0;6;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;34.0;2765.0
3;4;6;40;6;2;100000.0;38;9611;137345834;1;47;F;20;2002.0;6;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;20.0;576.0
36;4;12;48;5;2;700000.0;38;9611;167345869;1;50;F;6;2016.0;6;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;6.0;3360.2
78;4;12;49;6;1;600000.0;38;9611;127345977;1;54;F;31;1991.0;6;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;31.0;2821.4
360;4;12;35;6;2;300000.0;38;9611;127346123;1;66;F;64;1958.0;6;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;64.0;1975.0
60;4;12;70;1;2;200000.0;38;9611;127346243;1;68;F;63;1959.0;6;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;63.0;658.3
240;1;12;48;6;1;1160000.0;38;9611;117346251;1;68;F;74;1949.0;6;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;73.0;5568.4
7;4;12;20;5;2;100000.0;38;9611;137346304;1;68;F;41;1981.0;6;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;41.0;1152.1
204;5;12;54;6;2;600000.0;38;9611;127346909;1;66;M;28;1994.0;6;9611;basurero;Realizan actividades de recolección, recuperación, clasificación y transformación de residuos sólidos que serán sometidos posteriormente a procesos de reutilización, reciclaje y venta. Se pueden desempeñar en empresas de reciclaje, agremiaciones de recicladores, entre otros.;28.0;2560.2
