MONTHS_WORKED;HOURS_PER_WEEK;URBAN_RURAL;SEX;AGE_RANGE;SALARY_RANK;SEX_BK;OCCUPATION_BK;AGE_RANGE_BK;OCCUPATION
10;48;1;0;1;1;F;cocinero;ADULTEZ;16
1;30;1;0;0;1;F;cocinero;ADOLESCENCIA;16
12;30;1;0;1;1;F;cocinero;ADULTEZ;16
12;10;1;0;1;1;F;cocinero;ADULTEZ;16
2;30;1;1;1;1;M;cocinero;ADULTEZ;16
12;24;1;1;0;2;M;cocinero;ADOLESCENCIA;16
12;50;1;0;1;1;F;cocinero;ADULTEZ;16
10;32;1;0;3;1;F;cocinero;JUVENTUD;16
1;30;1;0;1;1;F;cocinero;ADULTEZ;16
12;48;1;1;1;1;M;cocinero;ADULTEZ;16
12;56;1;1;3;1;M;cocinero;JUVENTUD;16
12;20;1;1;1;1;M;cocinero;ADULTEZ;16
12;25;1;1;3;1;M;cocinero;JUVENTUD;16
12;20;1;0;5;1;F;cocinero;VEJEZ;16
12;40;1;1;1;1;M;cocinero;ADULTEZ;16
8;50;1;0;5;1;F;cocinero;VEJEZ;16
12;48;1;1;5;2;M;cocinero;VEJEZ;16
12;48;1;0;2;1;F;cocinero;INFANCIA;16
12;30;1;1;0;1;M;cocinero;ADOLESCENCIA;16
12;40;1;0;1;1;F;cocinero;ADULTEZ;16
6;30;1;0;0;1;F;cocinero;ADOLESCENCIA;16
12;48;1;1;3;1;M;cocinero;JUVENTUD;16
12;20;1;1;1;1;M;cocinero;ADULTEZ;16
12;48;1;0;1;2;F;cocinero;ADULTEZ;16
12;48;1;0;5;1;F;cocinero;VEJEZ;16
12;60;1;1;3;1;M;cocinero;JUVENTUD;16
12;48;1;0;5;1;F;cocinero;VEJEZ;16
12;6;1;0;5;1;F;cocinero;VEJEZ;16
6;18;1;0;2;1;F;cocinero;INFANCIA;16
12;30;1;1;1;1;M;cocinero;ADULTEZ;16
12;40;1;0;0;1;F;cocinero;ADOLESCENCIA;16
12;48;1;0;1;1;F;cocinero;ADULTEZ;16
1;15;1;1;1;1;M;cocinero;ADULTEZ;16
9;48;1;1;5;1;M;cocinero;VEJEZ;16
1;42;1;0;3;2;F;cocinero;JUVENTUD;16
10;72;1;0;1;1;F;cocinero;ADULTEZ;16
12;60;1;0;1;2;F;cocinero;ADULTEZ;16
12;60;1;0;1;2;F;cocinero;ADULTEZ;16
9;18;1;1;2;1;M;cocinero;INFANCIA;16
12;30;1;0;5;1;F;cocinero;VEJEZ;16
11;72;1;0;5;1;F;cocinero;VEJEZ;16
12;24;1;1;4;1;M;cocinero;PRIMERA INFANCIA;16
6;24;1;1;2;1;M;cocinero;INFANCIA;16
12;40;1;0;5;2;F;cocinero;VEJEZ;16
12;10;1;1;1;1;M;cocinero;ADULTEZ;16
8;24;1;1;1;1;M;cocinero;ADULTEZ;16
12;54;1;1;2;2;M;cocinero;INFANCIA;16
12;48;1;0;1;2;F;cocinero;ADULTEZ;16
12;56;1;0;0;1;F;cocinero;ADOLESCENCIA;16
5;30;1;0;1;1;F;cocinero;ADULTEZ;16
12;40;2;0;3;1;F;cocinero;JUVENTUD;16
12;60;2;0;1;2;F;cocinero;ADULTEZ;16
12;48;1;1;2;2;M;cocinero;INFANCIA;16
12;48;2;1;1;1;M;almacenista;ADULTEZ;4
12;48;1;1;1;1;M;almacenista;ADULTEZ;4
12;48;1;0;1;2;F;almacenista;ADULTEZ;4
12;48;1;1;1;1;M;almacenista;ADULTEZ;4
12;70;1;0;1;2;F;almacenista;ADULTEZ;4
12;48;1;1;5;2;M;almacenista;VEJEZ;4
6;48;1;0;3;1;F;almacenista;JUVENTUD;4
12;48;1;0;1;2;F;almacenista;ADULTEZ;4
12;56;1;0;1;2;F;almacenista;ADULTEZ;4
12;48;1;0;5;2;F;almacenista;VEJEZ;4
12;60;1;0;3;2;F;almacenista;JUVENTUD;4
12;48;1;1;1;2;M;almacenista;ADULTEZ;4
12;48;1;0;5;2;F;almacenista;VEJEZ;4
2;48;1;0;3;2;F;almacenista;JUVENTUD;4
12;48;1;1;1;2;M;almacenista;ADULTEZ;4
12;60;1;0;5;1;F;almacenista;VEJEZ;4
10;48;1;0;5;2;F;almacenista;VEJEZ;4
12;60;1;0;2;1;F;almacenista;INFANCIA;4
8;48;1;0;1;1;F;almacenista;ADULTEZ;4
12;48;1;0;1;1;F;almacenista;ADULTEZ;4
12;48;1;1;3;1;M;almacenista;JUVENTUD;4
12;48;1;0;3;2;F;almacenista;JUVENTUD;4
12;40;1;0;1;3;F;almacenista;ADULTEZ;4
11;60;1;0;1;1;F;almacenista;ADULTEZ;4
12;50;1;0;5;2;F;almacenista;VEJEZ;4
12;84;1;0;1;3;F;almacenista;ADULTEZ;4
12;50;1;1;3;1;M;almacenista;JUVENTUD;4
12;48;1;1;3;2;M;almacenista;JUVENTUD;4
12;48;1;0;2;2;F;almacenista;INFANCIA;4
12;48;1;0;2;1;F;almacenista;INFANCIA;4
12;48;1;0;5;2;F;almacenista;VEJEZ;4
12;78;1;0;0;1;F;almacenista;ADOLESCENCIA;4
12;48;1;1;2;2;M;almacenista;INFANCIA;4
12;48;1;1;0;2;M;almacenista;ADOLESCENCIA;4
7;24;1;0;2;1;F;almacenista;INFANCIA;4
12;60;1;0;1;1;F;almacenista;ADULTEZ;4
12;48;1;0;3;1;F;almacenista;JUVENTUD;4
12;60;1;0;0;1;F;almacenista;ADOLESCENCIA;4
12;48;1;1;5;1;M;almacenista;VEJEZ;4
12;48;1;1;0;2;M;almacenista;ADOLESCENCIA;4
12;35;1;0;1;2;F;almacenista;ADULTEZ;4
12;48;1;0;3;2;F;almacenista;JUVENTUD;4
12;48;1;1;2;2;M;almacenista;INFANCIA;4
12;48;1;0;1;1;F;almacenista;ADULTEZ;4
6;60;1;0;3;1;F;almacenista;JUVENTUD;4
10;56;1;1;1;1;M;almacenista;ADULTEZ;4
7;48;1;0;1;1;F;almacenista;ADULTEZ;4
10;56;1;1;2;1;M;almacenista;INFANCIA;4
12;48;1;0;5;2;F;almacenista;VEJEZ;4
12;48;1;0;3;1;F;almacenista;JUVENTUD;4
12;54;1;1;1;2;M;almacenista;ADULTEZ;4
12;48;1;1;1;2;M;almacenista;ADULTEZ;4
12;48;1;0;5;1;F;almacenista;VEJEZ;4
12;40;1;0;1;3;F;almacenista;ADULTEZ;4
12;48;1;0;2;2;F;almacenista;INFANCIA;4
12;48;2;1;1;2;M;almacenista;ADULTEZ;4
12;48;2;1;5;1;M;almacenista;VEJEZ;4
12;48;2;0;5;1;F;almacenista;VEJEZ;4
1;48;2;0;1;1;F;almacenista;ADULTEZ;4
7;72;1;1;5;1;M;almacenista;VEJEZ;4
12;48;2;0;1;1;F;almacenista;ADULTEZ;4
12;48;1;0;3;2;F;almacenista;JUVENTUD;4
12;48;1;0;3;2;F;almacenista;JUVENTUD;4
11;56;1;0;5;1;F;almacenista;VEJEZ;4
12;48;1;0;5;2;F;almacenista;VEJEZ;4
12;20;1;1;3;1;M;almacenista;JUVENTUD;4
12;55;1;0;3;2;F;almacenista;JUVENTUD;4
12;48;1;1;5;2;M;almacenista;VEJEZ;4
12;50;1;0;1;2;F;almacenista;ADULTEZ;4
12;48;1;0;5;2;F;almacenista;VEJEZ;4
12;36;1;0;1;3;F;almacenista;ADULTEZ;4
4;48;1;0;5;2;F;almacenista;VEJEZ;4
12;48;1;0;0;2;F;almacenista;ADOLESCENCIA;4
12;60;1;0;1;2;F;almacenista;ADULTEZ;4
12;48;1;1;0;1;M;almacenista;ADOLESCENCIA;4
12;48;1;0;1;2;F;almacenista;ADULTEZ;4
12;40;1;1;1;4;M;almacenista;ADULTEZ;4
12;50;1;0;2;2;F;almacenista;INFANCIA;4
12;48;1;0;1;1;F;almacenista;ADULTEZ;4
9;48;1;0;5;1;F;almacenista;VEJEZ;4
12;48;1;1;1;1;M;almacenista;ADULTEZ;4
12;48;1;0;2;1;F;almacenista;INFANCIA;4
12;62;1;0;3;1;F;almacenista;JUVENTUD;4
11;48;1;0;3;1;F;almacenista;JUVENTUD;4
12;48;1;0;1;2;F;almacenista;ADULTEZ;4
12;48;1;1;1;1;M;almacenista;ADULTEZ;4
12;48;1;1;1;1;M;almacenista;ADULTEZ;4
12;48;1;0;3;2;F;almacenista;JUVENTUD;4
12;48;1;1;1;2;M;almacenista;ADULTEZ;4
12;48;1;0;1;1;F;almacenista;ADULTEZ;4
12;48;1;0;2;3;F;almacenista;INFANCIA;4
12;48;1;1;3;1;M;almacenista;JUVENTUD;4
12;48;1;0;0;1;F;almacenista;ADOLESCENCIA;4
12;48;1;1;5;1;M;almacenista;VEJEZ;4
12;48;1;1;1;1;M;almacenista;ADULTEZ;4
12;72;1;0;1;2;F;almacenista;ADULTEZ;4
12;48;1;1;0;1;M;almacenista;ADOLESCENCIA;4
12;48;1;1;5;2;M;almacenista;VEJEZ;4
12;48;1;0;1;1;F;almacenista;ADULTEZ;4
12;48;1;0;1;2;F;almacenista;ADULTEZ;4
12;48;1;0;1;2;F;almacenista;ADULTEZ;4
12;48;1;1;3;2;M;almacenista;JUVENTUD;4
12;48;1;1;5;2;M;almacenista;VEJEZ;4
12;48;1;0;1;2;F;almacenista;ADULTEZ;4
12;48;1;0;1;1;F;almacenista;ADULTEZ;4
12;48;1;0;5;1;F;almacenista;VEJEZ;4
12;48;1;0;1;2;F;almacenista;ADULTEZ;4
11;48;1;1;1;1;M;almacenista;ADULTEZ;4
12;48;1;0;1;1;F;almacenista;ADULTEZ;4
12;52;1;0;1;1;F;almacenista;ADULTEZ;4
12;40;1;1;0;2;M;almacenista;ADOLESCENCIA;4
12;70;1;1;1;1;M;almacenista;ADULTEZ;4
6;48;1;1;2;1;M;almacenista;INFANCIA;4
12;48;1;1;3;2;M;almacenista;JUVENTUD;4
8;48;1;0;1;1;F;almacenista;ADULTEZ;4
12;48;1;0;1;1;F;almacenista;ADULTEZ;4
12;48;1;0;1;2;F;almacenista;ADULTEZ;4
12;40;1;0;1;2;F;almacenista;ADULTEZ;4
12;48;1;0;0;1;F;almacenista;ADOLESCENCIA;4
12;48;1;0;1;3;F;almacenista;ADULTEZ;4
12;48;1;1;1;1;M;almacenista;ADULTEZ;4
12;40;1;1;0;4;M;almacenista;ADOLESCENCIA;4
12;48;1;0;0;2;F;almacenista;ADOLESCENCIA;4
12;60;1;1;0;1;M;almacenista;ADOLESCENCIA;4
12;48;1;0;2;2;F;almacenista;INFANCIA;4
11;48;1;0;2;2;F;almacenista;INFANCIA;4
12;40;1;1;1;1;M;almacenista;ADULTEZ;4
12;50;1;1;1;2;M;almacenista;ADULTEZ;4
12;48;1;0;0;1;F;almacenista;ADOLESCENCIA;4
12;48;1;0;3;2;F;almacenista;JUVENTUD;4
7;48;1;0;0;4;F;almacenista;ADOLESCENCIA;4
8;56;1;0;3;2;F;almacenista;JUVENTUD;4
12;62;1;0;1;2;F;almacenista;ADULTEZ;4
12;48;1;0;0;5;F;almacenista;ADOLESCENCIA;4
12;48;2;0;1;1;F;almacenista;ADULTEZ;4
8;36;2;1;1;1;M;almacenista;ADULTEZ;4
12;48;1;0;1;1;F;almacenista;ADULTEZ;4
8;48;1;1;1;1;M;almacenista;ADULTEZ;4
12;48;1;0;5;2;F;almacenista;VEJEZ;4
12;48;1;0;2;2;F;almacenista;INFANCIA;4
12;48;1;0;0;2;F;almacenista;ADOLESCENCIA;4
12;48;1;1;1;2;M;almacenista;ADULTEZ;4
12;60;1;1;1;1;M;almacenista;ADULTEZ;4
12;45;1;0;5;4;F;almacenista;VEJEZ;4
12;48;1;1;3;2;M;almacenista;JUVENTUD;4
9;49;1;0;3;1;F;almacenista;JUVENTUD;4
12;48;1;0;1;1;F;almacenista;ADULTEZ;4
12;48;1;0;3;1;F;almacenista;JUVENTUD;4
12;48;1;0;5;1;F;almacenista;VEJEZ;4
12;48;1;0;2;2;F;almacenista;INFANCIA;4
12;48;1;1;1;1;M;almacenista;ADULTEZ;4
7;48;1;0;1;1;F;almacenista;ADULTEZ;4
12;48;1;1;2;1;M;almacenista;INFANCIA;4
12;48;1;0;1;2;F;almacenista;ADULTEZ;4
12;48;1;1;1;1;M;almacenista;ADULTEZ;4
12;48;1;0;5;2;F;almacenista;VEJEZ;4
12;48;1;1;3;2;M;almacenista;JUVENTUD;4
12;48;1;1;2;1;M;almacenista;INFANCIA;4
11;52;1;0;2;2;F;almacenista;INFANCIA;4
12;48;1;1;2;1;M;almacenista;INFANCIA;4
12;48;1;0;1;1;F;almacenista;ADULTEZ;4
12;15;2;1;3;1;M;almacenista;JUVENTUD;4
12;27;1;0;0;2;F;almacenista;ADOLESCENCIA;4
12;44;2;1;1;2;M;almacenista;ADULTEZ;4
1;48;2;1;1;1;M;almacenista;ADULTEZ;4
12;48;2;1;0;1;M;almacenista;ADOLESCENCIA;4
12;48;2;1;2;2;M;almacenista;INFANCIA;4
3;48;1;0;3;1;F;almacenista;JUVENTUD;4
12;48;1;1;5;2;M;almacenista;VEJEZ;4
12;48;1;1;1;2;M;almacenista;ADULTEZ;4
12;48;1;1;5;1;M;almacenista;VEJEZ;4
4;48;1;0;3;2;F;almacenista;JUVENTUD;4
12;48;1;1;4;1;M;almacenista;PRIMERA INFANCIA;4
6;48;1;1;5;2;M;almacenista;VEJEZ;4
12;40;1;0;5;2;F;almacenista;VEJEZ;4
12;40;1;1;1;2;M;almacenista;ADULTEZ;4
12;48;1;0;3;1;F;almacenista;JUVENTUD;4
12;48;1;1;0;2;M;almacenista;ADOLESCENCIA;4
12;48;1;0;1;2;F;almacenista;ADULTEZ;4
8;48;1;0;3;1;F;almacenista;JUVENTUD;4
12;48;1;0;1;2;F;almacenista;ADULTEZ;4
12;48;1;1;0;2;M;almacenista;ADOLESCENCIA;4
4;16;1;0;0;1;F;almacenista;ADOLESCENCIA;4
12;48;1;1;5;1;M;almacenista;VEJEZ;4
12;66;1;0;0;2;F;almacenista;ADOLESCENCIA;4
12;48;1;1;0;2;M;almacenista;ADOLESCENCIA;4
12;48;1;1;0;1;M;almacenista;ADOLESCENCIA;4
12;48;1;0;2;2;F;almacenista;INFANCIA;4
12;48;1;0;2;2;F;almacenista;INFANCIA;4
12;48;1;0;1;2;F;almacenista;ADULTEZ;4
12;48;1;1;1;1;M;almacenista;ADULTEZ;4
10;48;1;1;0;1;M;almacenista;ADOLESCENCIA;4
12;48;1;1;2;1;M;almacenista;INFANCIA;4
11;48;1;0;3;1;F;almacenista;JUVENTUD;4
12;48;1;0;0;2;F;almacenista;ADOLESCENCIA;4
12;48;1;1;1;2;M;almacenista;ADULTEZ;4
12;48;1;0;5;1;F;almacenista;VEJEZ;4
4;48;1;0;1;1;F;almacenista;ADULTEZ;4
12;48;1;0;2;2;F;almacenista;INFANCIA;4
12;48;1;1;1;1;M;almacenista;ADULTEZ;4
12;48;1;0;5;1;F;almacenista;VEJEZ;4
12;48;1;1;1;1;M;almacenista;ADULTEZ;4
12;62;1;1;1;2;M;almacenista;ADULTEZ;4
12;48;1;0;5;2;F;almacenista;VEJEZ;4
12;48;1;0;1;2;F;almacenista;ADULTEZ;4
1;40;1;1;5;2;M;almacenista;VEJEZ;4
1;40;1;0;5;2;F;almacenista;VEJEZ;4
11;48;1;0;1;2;F;almacenista;ADULTEZ;4
8;48;2;0;5;1;F;almacenista;VEJEZ;4
5;48;2;1;1;2;M;almacenista;ADULTEZ;4
10;60;2;0;1;1;F;almacenista;ADULTEZ;4
12;50;2;1;2;1;M;almacenista;INFANCIA;4
12;40;2;1;5;1;M;almacenista;VEJEZ;4
12;40;1;1;0;2;M;almacenista;ADOLESCENCIA;4
12;48;2;1;2;1;M;almacenista;INFANCIA;4
12;48;2;0;5;2;F;almacenista;VEJEZ;4
12;48;1;1;1;2;M;almacenista;ADULTEZ;4
12;48;1;0;2;1;F;almacenista;INFANCIA;4
12;44;1;0;1;1;F;almacenista;ADULTEZ;4
12;48;1;1;2;1;M;almacenista;INFANCIA;4
12;48;1;0;1;2;F;almacenista;ADULTEZ;4
12;48;1;1;5;2;M;almacenista;VEJEZ;4
12;48;1;0;2;1;F;almacenista;INFANCIA;4
12;48;1;1;1;2;M;almacenista;ADULTEZ;4
12;66;1;1;2;1;M;almacenista;INFANCIA;4
12;48;1;0;0;1;F;almacenista;ADOLESCENCIA;4
12;40;1;1;1;3;M;almacenista;ADULTEZ;4
12;48;1;0;1;1;F;almacenista;ADULTEZ;4
6;48;1;0;1;1;F;almacenista;ADULTEZ;4
12;48;1;1;1;2;M;almacenista;ADULTEZ;4
12;54;1;1;4;1;M;almacenista;PRIMERA INFANCIA;4
12;48;1;1;5;2;M;almacenista;VEJEZ;4
12;48;1;0;1;1;F;almacenista;ADULTEZ;4
12;60;1;0;1;2;F;almacenista;ADULTEZ;4
12;48;1;0;5;1;F;almacenista;VEJEZ;4
11;48;1;1;1;1;M;almacenista;ADULTEZ;4
12;48;1;1;1;1;M;almacenista;ADULTEZ;4
12;48;1;0;3;2;F;almacenista;JUVENTUD;4
12;48;1;0;1;1;F;almacenista;ADULTEZ;4
12;48;1;1;1;1;M;almacenista;ADULTEZ;4
12;48;1;1;1;1;M;almacenista;ADULTEZ;4
12;20;1;0;5;1;F;almacenista;VEJEZ;4
12;40;1;1;3;3;M;almacenista;JUVENTUD;4
12;56;1;0;1;2;F;almacenista;ADULTEZ;4
6;48;1;0;1;1;F;almacenista;ADULTEZ;4
12;48;1;0;2;1;F;almacenista;INFANCIA;4
12;48;1;0;1;2;F;almacenista;ADULTEZ;4
12;54;1;1;2;2;M;almacenista;INFANCIA;4
12;48;1;0;1;2;F;almacenista;ADULTEZ;4
2;48;1;0;1;2;F;almacenista;ADULTEZ;4
12;48;1;1;5;1;M;almacenista;VEJEZ;4
12;48;1;1;1;1;M;almacenista;ADULTEZ;4
12;48;1;0;1;2;F;almacenista;ADULTEZ;4
12;40;1;1;5;4;M;almacenista;VEJEZ;4
12;48;1;1;1;1;M;almacenista;ADULTEZ;4
12;48;1;0;1;2;F;almacenista;ADULTEZ;4
12;48;1;1;2;2;M;almacenista;INFANCIA;4
1;48;1;1;2;1;M;almacenista;INFANCIA;4
12;46;1;1;1;2;M;almacenista;ADULTEZ;4
12;48;1;1;3;1;M;almacenista;JUVENTUD;4
12;48;1;1;4;1;M;almacenista;PRIMERA INFANCIA;4
1;40;1;1;1;1;M;almacenista;ADULTEZ;4
12;48;1;0;1;2;F;almacenista;ADULTEZ;4
12;40;1;0;5;2;F;almacenista;VEJEZ;4
12;48;1;0;1;2;F;almacenista;ADULTEZ;4
10;40;1;1;0;2;M;almacenista;ADOLESCENCIA;4
12;48;1;0;1;2;F;almacenista;ADULTEZ;4
12;48;1;0;1;2;F;almacenista;ADULTEZ;4
12;48;1;0;1;1;F;almacenista;ADULTEZ;4
12;48;1;0;3;1;F;almacenista;JUVENTUD;4
12;48;1;1;1;2;M;almacenista;ADULTEZ;4
12;48;1;1;1;3;M;almacenista;ADULTEZ;4
12;48;1;1;2;5;M;almacenista;INFANCIA;4
12;48;1;0;2;1;F;almacenista;INFANCIA;4
12;48;1;1;0;2;M;almacenista;ADOLESCENCIA;4
12;48;2;0;1;2;F;almacenista;ADULTEZ;4
12;48;1;0;1;2;F;almacenista;ADULTEZ;4
12;48;1;1;3;2;M;camionero;JUVENTUD;12
8;50;1;1;1;1;M;camionero;ADULTEZ;12
12;48;1;0;0;1;F;camionero;ADOLESCENCIA;12
6;15;1;0;2;1;F;camionero;INFANCIA;12
12;54;1;1;3;1;M;camionero;JUVENTUD;12
12;50;1;0;0;2;F;camionero;ADOLESCENCIA;12
10;45;1;0;1;1;F;camionero;ADULTEZ;12
12;48;1;1;1;2;M;camionero;ADULTEZ;12
12;48;1;1;1;1;M;camionero;ADULTEZ;12
12;60;1;0;1;1;F;camionero;ADULTEZ;12
12;56;1;0;1;3;F;camionero;ADULTEZ;12
12;40;1;0;1;2;F;camionero;ADULTEZ;12
12;60;1;0;5;2;F;camionero;VEJEZ;12
12;60;1;0;5;2;F;camionero;VEJEZ;12
12;48;1;1;1;1;M;camionero;ADULTEZ;12
12;15;1;0;2;1;F;camionero;INFANCIA;12
12;60;1;1;2;3;M;camionero;INFANCIA;12
12;60;1;1;2;2;M;camionero;INFANCIA;12
12;72;1;1;5;5;M;camionero;VEJEZ;12
12;60;1;0;1;2;F;camionero;ADULTEZ;12
12;48;1;1;1;1;M;camionero;ADULTEZ;12
12;50;1;1;1;2;M;camionero;ADULTEZ;12
9;40;1;0;3;3;F;camionero;JUVENTUD;12
12;72;1;0;5;1;F;camionero;VEJEZ;12
8;48;1;0;1;1;F;camionero;ADULTEZ;12
12;54;1;0;2;2;F;camionero;INFANCIA;12
3;20;1;1;2;1;M;camionero;INFANCIA;12
12;45;1;1;2;1;M;camionero;INFANCIA;12
3;48;1;1;1;1;M;camionero;ADULTEZ;12
12;48;1;0;1;1;F;camionero;ADULTEZ;12
12;48;1;1;1;2;M;camionero;ADULTEZ;12
12;48;1;0;1;1;F;camionero;ADULTEZ;12
12;48;1;1;5;2;M;camionero;VEJEZ;12
12;48;1;1;3;2;M;camionero;JUVENTUD;12
12;48;1;0;3;1;F;camionero;JUVENTUD;12
12;36;1;0;3;3;F;camionero;JUVENTUD;12
12;30;1;0;5;1;F;camionero;VEJEZ;12
8;50;1;1;1;1;M;camionero;ADULTEZ;12
12;84;1;1;1;3;M;camionero;ADULTEZ;12
10;40;1;1;2;2;M;camionero;INFANCIA;12
12;20;1;0;5;1;F;camionero;VEJEZ;12
12;48;1;1;5;2;M;camionero;VEJEZ;12
12;48;1;0;1;1;F;camionero;ADULTEZ;12
12;48;1;1;2;1;M;camionero;INFANCIA;12
3;48;1;0;0;1;F;camionero;ADOLESCENCIA;12
12;70;1;1;5;2;M;camionero;VEJEZ;12
12;48;1;0;1;1;F;camionero;ADULTEZ;12
12;70;1;0;1;2;F;camionero;ADULTEZ;12
12;30;1;0;5;1;F;camionero;VEJEZ;12
12;50;1;1;3;4;M;camionero;JUVENTUD;12
12;48;1;0;5;2;F;camionero;VEJEZ;12
5;48;1;0;3;1;F;camionero;JUVENTUD;12
2;72;1;0;1;1;F;camionero;ADULTEZ;12
12;60;1;1;3;2;M;camionero;JUVENTUD;12
12;48;1;1;1;1;M;camionero;ADULTEZ;12
12;70;1;0;1;1;F;camionero;ADULTEZ;12
12;60;1;0;1;1;F;camionero;ADULTEZ;12
12;60;1;0;1;1;F;camionero;ADULTEZ;12
12;48;1;1;2;2;M;camionero;INFANCIA;12
12;70;1;0;5;1;F;camionero;VEJEZ;12
12;50;1;0;3;4;F;camionero;JUVENTUD;12
12;48;2;1;1;1;M;camionero;ADULTEZ;12
12;105;1;0;3;1;F;camionero;JUVENTUD;12
4;48;1;0;2;1;F;camionero;INFANCIA;12
12;40;2;1;1;1;M;camionero;ADULTEZ;12
12;108;2;0;5;2;F;camionero;VEJEZ;12
12;60;2;1;5;2;M;camionero;VEJEZ;12
12;60;1;0;5;3;F;camionero;VEJEZ;12
12;60;1;0;1;2;F;camionero;ADULTEZ;12
12;48;1;1;5;2;M;camionero;VEJEZ;12
12;48;1;1;1;1;M;camionero;ADULTEZ;12
10;48;1;1;5;2;M;camionero;VEJEZ;12
12;50;1;0;5;2;F;camionero;VEJEZ;12
12;50;1;0;1;2;F;camionero;ADULTEZ;12
12;50;1;0;1;1;F;camionero;ADULTEZ;12
12;48;1;1;2;1;M;camionero;INFANCIA;12
11;50;1;1;0;1;M;camionero;ADOLESCENCIA;12
12;70;1;0;0;2;F;camionero;ADOLESCENCIA;12
12;40;1;1;5;2;M;camionero;VEJEZ;12
10;48;1;1;0;1;M;camionero;ADOLESCENCIA;12
10;48;1;0;1;2;F;camionero;ADULTEZ;12
12;72;1;1;1;1;M;camionero;ADULTEZ;12
9;50;1;1;1;2;M;camionero;ADULTEZ;12
12;60;1;1;1;1;M;camionero;ADULTEZ;12
12;40;1;1;5;2;M;camionero;VEJEZ;12
12;48;1;1;1;2;M;camionero;ADULTEZ;12
12;30;1;0;0;1;F;camionero;ADOLESCENCIA;12
12;30;1;0;1;2;F;camionero;ADULTEZ;12
8;48;1;0;5;2;F;camionero;VEJEZ;12
8;40;1;0;1;2;F;camionero;ADULTEZ;12
12;72;1;1;3;1;M;camionero;JUVENTUD;12
9;40;1;0;5;1;F;camionero;VEJEZ;12
12;48;1;1;5;2;M;camionero;VEJEZ;12
12;48;1;1;3;2;M;camionero;JUVENTUD;12
12;48;1;0;5;1;F;camionero;VEJEZ;12
12;40;1;0;3;1;F;camionero;JUVENTUD;12
12;50;1;1;1;1;M;camionero;ADULTEZ;12
12;60;1;1;1;2;M;camionero;ADULTEZ;12
12;60;1;1;5;2;M;camionero;VEJEZ;12
12;50;1;0;5;1;F;camionero;VEJEZ;12
12;60;1;0;1;1;F;camionero;ADULTEZ;12
12;84;1;1;3;2;M;camionero;JUVENTUD;12
12;48;1;1;1;2;M;camionero;ADULTEZ;12
12;16;1;1;3;1;M;camionero;JUVENTUD;12
2;60;1;0;0;1;F;camionero;ADOLESCENCIA;12
11;48;1;0;5;1;F;camionero;VEJEZ;12
3;52;1;1;3;2;M;camionero;JUVENTUD;12
12;50;1;1;2;3;M;camionero;INFANCIA;12
12;48;1;0;3;2;F;camionero;JUVENTUD;12
12;84;1;0;1;3;F;camionero;ADULTEZ;12
12;36;1;1;0;2;M;camionero;ADOLESCENCIA;12
12;48;1;0;1;3;F;camionero;ADULTEZ;12
12;48;1;0;1;2;F;camionero;ADULTEZ;12
12;48;1;1;1;2;M;camionero;ADULTEZ;12
12;70;1;0;0;1;F;camionero;ADOLESCENCIA;12
12;48;1;0;1;2;F;camionero;ADULTEZ;12
12;48;1;1;3;1;M;camionero;JUVENTUD;12
12;48;1;1;2;1;M;camionero;INFANCIA;12
11;48;1;0;1;2;F;camionero;ADULTEZ;12
12;48;1;1;2;2;M;camionero;INFANCIA;12
12;60;1;0;1;2;F;camionero;ADULTEZ;12
12;70;1;1;1;5;M;camionero;ADULTEZ;12
12;48;1;0;2;1;F;camionero;INFANCIA;12
12;40;1;0;0;1;F;camionero;ADOLESCENCIA;12
12;84;1;0;1;2;F;camionero;ADULTEZ;12
12;48;1;0;5;2;F;camionero;VEJEZ;12
12;48;1;0;3;2;F;camionero;JUVENTUD;12
12;60;1;0;0;2;F;camionero;ADOLESCENCIA;12
12;48;1;1;1;2;M;camionero;ADULTEZ;12
12;48;1;1;1;3;M;camionero;ADULTEZ;12
12;48;1;1;3;4;M;camionero;JUVENTUD;12
12;60;1;1;1;1;M;camionero;ADULTEZ;12
12;50;1;1;1;2;M;camionero;ADULTEZ;12
12;48;1;0;1;1;F;camionero;ADULTEZ;12
12;48;1;1;0;1;M;camionero;ADOLESCENCIA;12
12;48;1;0;1;2;F;camionero;ADULTEZ;12
12;48;1;1;1;2;M;camionero;ADULTEZ;12
12;64;1;1;0;2;M;camionero;ADOLESCENCIA;12
12;48;1;1;1;1;M;camionero;ADULTEZ;12
12;48;1;0;1;2;F;camionero;ADULTEZ;12
12;48;1;0;5;1;F;camionero;VEJEZ;12
12;60;1;0;5;1;F;camionero;VEJEZ;12
12;60;1;0;3;2;F;camionero;JUVENTUD;12
12;50;1;1;1;2;M;camionero;ADULTEZ;12
12;60;1;1;2;1;M;camionero;INFANCIA;12
12;48;1;0;5;1;F;camionero;VEJEZ;12
12;48;1;0;3;1;F;camionero;JUVENTUD;12
12;48;1;1;3;1;M;camionero;JUVENTUD;12
12;75;1;1;5;2;M;camionero;VEJEZ;12
12;48;1;0;2;1;F;camionero;INFANCIA;12
12;48;1;1;2;1;M;camionero;INFANCIA;12
12;48;1;0;0;2;F;camionero;ADOLESCENCIA;12
12;40;1;1;1;1;M;camionero;ADULTEZ;12
